,accuracy,days_later,f1_score,name,window
385,0.6172910662824207,14.0,0.742607288310303,Deci_Tree_3,4.0
386,0.6374639769452449,14.0,0.7434204752986018,Deci_Tree_6,4.0
387,0.6613832853025937,14.0,0.7387008339253263,Deci_Tree_9,4.0
388,0.6971181556195966,14.0,0.7520281867624827,Deci_Tree_15,4.0
389,0.7017291066282421,14.0,0.7549149762613149,Deci_Tree_normal,4.0
390,0.5951008645533141,14.0,0.722744203186099,Log_Reg,4.0
391,0.7596541786743516,14.0,0.8003865329303371,Random_Forest_10,4.0
392,0.7913544668587896,14.0,0.8320905878033701,Random_Forest_20,4.0
393,0.7979827089337175,14.0,0.8397453396648473,Random_Forest_30,4.0
394,0.8112391930835734,14.0,0.8516605205040333,Random_Forest_50,4.0
395,0.8164265129682997,14.0,0.8571824716364962,Random_Forest_75,4.0
396,0.8265129682997119,14.0,0.8644002403159217,Random_Forest_100,4.0
397,0.830835734870317,14.0,0.8679768151374102,Random_Forest_150,4.0
398,0.8337175792507203,14.0,0.8699715068879887,Random_Forest_200,4.0
399,0.7097982708933718,14.0,0.7791070944042284,Gradient_Boosting_100,4.0
400,0.7213256484149856,14.0,0.7855956645109196,Gradient_Boosting_120,4.0
401,0.7544668587896254,14.0,0.8078848835786928,XGB_30,4.0
402,0.7668587896253602,14.0,0.8154942333015391,XGB_50,4.0
403,0.7711815561959654,14.0,0.8173936179192474,XGB_70,4.0
404,0.7806916426512969,14.0,0.8252352552374728,XGB_100,4.0
405,0.6721500721500722,21.0,0.7839339974238744,SVC_rbf,4.0
406,0.6721500721500722,21.0,0.7839339974238744,SVC_normal,4.0
407,0.6545454545454545,21.0,0.7586217469234895,KNN_25,4.0
408,0.6314574314574315,21.0,0.7500858431698203,KNN_50,4.0
409,0.6274170274170274,21.0,0.7568482461741389,KNN_75,4.0
410,0.6317460317460317,21.0,0.7634798689800721,KNN_100,4.0
411,0.6424242424242423,21.0,0.7495871067101854,LinDisc,4.0
412,0.6412698412698412,21.0,0.7414299552471857,Deci_Tree_3,4.0
413,0.6744588744588744,21.0,0.7649053106807437,Deci_Tree_6,4.0
414,0.7007215007215006,21.0,0.7668982271318469,Deci_Tree_9,4.0
415,0.7287157287157287,21.0,0.7838553527914761,Deci_Tree_15,4.0
416,0.7347763347763347,21.0,0.7877484491146343,Deci_Tree_normal,4.0
417,0.6499278499278499,21.0,0.759918064607211,Log_Reg,4.0
418,0.8046176046176047,21.0,0.8449664466482689,Random_Forest_10,4.0
419,0.8331890331890331,21.0,0.8713341868494304,Random_Forest_20,4.0
420,0.8447330447330448,21.0,0.88077233984766,Random_Forest_30,4.0
421,0.84992784992785,21.0,0.885833352704433,Random_Forest_50,4.0
422,0.852813852813853,21.0,0.8885571547621973,Random_Forest_75,4.0
423,0.8574314574314575,21.0,0.8915757461693312,Random_Forest_100,4.0
424,0.8634920634920634,21.0,0.8957911758139276,Random_Forest_150,4.0
425,0.8640692640692642,21.0,0.8966680381980103,Random_Forest_200,4.0
426,0.7607503607503607,21.0,0.823508911235783,Gradient_Boosting_100,4.0
427,0.7685425685425685,21.0,0.8280540915751174,Gradient_Boosting_120,4.0
428,0.7994227994227995,21.0,0.8483135296222593,XGB_30,4.0
429,0.8204906204906205,21.0,0.8632424616414365,XGB_50,4.0
430,0.8291486291486292,21.0,0.869660835973152,XGB_70,4.0
431,0.8357864357864357,21.0,0.8738474020497963,XGB_100,4.0
432,0.5041606886657102,1.0,0.6022210992597617,SVC_rbf,5.0
433,0.5041606886657102,1.0,0.6022210992597617,SVC_normal,5.0
434,0.5104734576757533,1.0,0.5693579532100944,KNN_25,5.0
435,0.4992826398852224,1.0,0.5529016715927608,KNN_50,5.0
436,0.5027259684361549,1.0,0.5827929285348457,KNN_75,5.0
437,0.5024390243902439,1.0,0.5820207514134884,KNN_100,5.0
438,0.5087517934002869,1.0,0.5606627119039207,LinDisc,5.0
439,0.5067431850789097,1.0,0.6156727050541082,Deci_Tree_3,5.0
440,0.5144906743185078,1.0,0.5415245046505794,Deci_Tree_6,5.0
441,0.5093256814921091,1.0,0.5351552434438613,Deci_Tree_9,5.0
442,0.5228120516499283,1.0,0.5512012537972428,Deci_Tree_15,5.0
443,0.5150645624103299,1.0,0.5299183090047194,Deci_Tree_normal,5.0
444,0.503586800573888,1.0,0.5628696841967818,Log_Reg,5.0
445,0.5119081779053084,1.0,0.4927301044331317,Random_Forest_10,5.0
446,0.5119081779053085,1.0,0.5217372459115486,Random_Forest_20,5.0
447,0.5044476327116213,1.0,0.5260237125675793,Random_Forest_30,5.0
448,0.49641319942611195,1.0,0.5299011162227788,Random_Forest_50,5.0
449,0.4981348637015782,1.0,0.5470822461917091,Random_Forest_75,5.0
450,0.49784791965566716,1.0,0.5428645140345115,Random_Forest_100,5.0
451,0.5047345767575323,1.0,0.5521723349722538,Random_Forest_150,5.0
452,0.503012912482066,1.0,0.5496968112334881,Random_Forest_200,5.0
453,0.4975609756097561,1.0,0.5443734399722505,Gradient_Boosting_100,5.0
454,0.5055954088952654,1.0,0.5513760717825005,Gradient_Boosting_120,5.0
455,0.5073170731707316,1.0,0.5423545269935173,XGB_30,5.0
456,0.4964131994261119,1.0,0.5300262548499056,XGB_50,5.0
457,0.49698708751793397,1.0,0.5289000755566315,XGB_70,5.0
458,0.4998565279770445,1.0,0.5290481521924081,XGB_100,5.0
459,0.6089208633093526,7.0,0.7331473557992128,SVC_rbf,5.0
460,0.6089208633093526,7.0,0.7331473557992128,SVC_normal,5.0
461,0.6060431654676259,7.0,0.7038155602581321,KNN_25,5.0
462,0.60431654676259,7.0,0.7114161420728119,KNN_50,5.0
463,0.5861870503597123,7.0,0.713810594655221,KNN_75,5.0
464,0.579568345323741,7.0,0.7135482874302632,KNN_100,5.0
465,0.561726618705036,7.0,0.6749678700471374,LinDisc,5.0
466,0.5810071942446042,7.0,0.7186155522047393,Deci_Tree_3,5.0
467,0.5870503597122302,7.0,0.7030618716758893,Deci_Tree_6,5.0
468,0.5985611510791368,7.0,0.6777539544478764,Deci_Tree_9,5.0
469,0.6207194244604317,7.0,0.6792050853221413,Deci_Tree_15,5.0
470,0.6411510791366907,7.0,0.696901208202809,Deci_Tree_normal,5.0
471,0.5553956834532374,7.0,0.679770880905546,Log_Reg,5.0
472,0.6958273381294964,7.0,0.7387476921536822,Random_Forest_10,5.0
473,0.717410071942446,7.0,0.7687318032190538,Random_Forest_20,5.0
474,0.7349640287769784,7.0,0.7871335800237439,Random_Forest_30,5.0
475,0.7461870503597122,7.0,0.7983233286243974,Random_Forest_50,5.0
476,0.7516546762589928,7.0,0.8072369112006988,Random_Forest_75,5.0
477,0.7585611510791367,7.0,0.8108772192328921,Random_Forest_100,5.0
478,0.7671942446043165,7.0,0.817691338093421,Random_Forest_150,5.0
479,0.7694964028776978,7.0,0.8194710530324079,Random_Forest_200,5.0
480,0.6509352517985612,7.0,0.7293153447395921,Gradient_Boosting_100,5.0
481,0.6541007194244605,7.0,0.728200308438774,Gradient_Boosting_120,5.0
482,0.6894964028776978,7.0,0.7529276401360445,XGB_30,5.0
483,0.700431654676259,7.0,0.7596160155324909,XGB_50,5.0
484,0.7110791366906474,7.0,0.7671443355314556,XGB_70,5.0
485,0.7240287769784172,7.0,0.7771662751548716,XGB_100,5.0
486,0.6253602305475505,14.0,0.7528653045525528,SVC_rbf,5.0
487,0.6253602305475505,14.0,0.7528653045525528,SVC_normal,5.0
488,0.6282420749279539,14.0,0.7295347877625702,KNN_25,5.0
489,0.6057636887608069,14.0,0.7243846174314056,KNN_50,5.0
490,0.5974063400576368,14.0,0.7329229319395588,KNN_75,5.0
491,0.5942363112391931,14.0,0.7361568929247266,KNN_100,5.0
492,0.5893371757925072,14.0,0.7093964850359242,LinDisc,5.0
493,0.6146974063400577,14.0,0.7418152023163327,Deci_Tree_3,5.0
494,0.6363112391930835,14.0,0.7385957562660064,Deci_Tree_6,5.0
495,0.6622478386167147,14.0,0.7295738011334755,Deci_Tree_9,5.0
496,0.7051873198847263,14.0,0.7562512587210826,Deci_Tree_15,5.0
497,0.7135446685878962,14.0,0.7621665239517299,Deci_Tree_normal,5.0
498,0.5919308357348704,14.0,0.7165005624976681,Log_Reg,5.0
499,0.7714697406340058,14.0,0.8092282363081746,Random_Forest_10,5.0
500,0.8037463976945245,14.0,0.8423696412022382,Random_Forest_20,5.0
501,0.8146974063400577,14.0,0.8524278574806349,Random_Forest_30,5.0
502,0.8221902017291068,14.0,0.8596099753509516,Random_Forest_50,5.0
503,0.8236311239193084,14.0,0.8625688084709008,Random_Forest_75,5.0
504,0.8259365994236312,14.0,0.8639632102414003,Random_Forest_100,5.0
505,0.8328530259365994,14.0,0.8693814539204879,Random_Forest_150,5.0
506,0.8325648414985591,14.0,0.8695863309630107,Random_Forest_200,5.0
507,0.7144092219020172,14.0,0.7838119385647968,Gradient_Boosting_100,5.0
508,0.7270893371757925,14.0,0.7914151055945219,Gradient_Boosting_120,5.0
509,0.7547550432276657,14.0,0.8081932537239618,XGB_30,5.0
510,0.7726224783861672,14.0,0.8205215176315098,XGB_50,5.0
511,0.7812680115273775,14.0,0.8276789063210769,XGB_70,5.0
512,0.7881844380403458,14.0,0.8318959256363453,XGB_100,5.0
513,0.6782106782106782,21.0,0.7873626497115218,SVC_rbf,5.0
514,0.6782106782106782,21.0,0.7873626497115218,SVC_normal,5.0
515,0.6658008658008658,21.0,0.76686071544421,KNN_25,5.0
516,0.651082251082251,21.0,0.7640974187361368,KNN_50,5.0
517,0.640981240981241,21.0,0.7660065421985868,KNN_75,5.0
518,0.6372294372294374,21.0,0.7666387873887242,KNN_100,5.0
519,0.6415584415584416,21.0,0.7471312714453555,LinDisc,5.0
520,0.6487734487734488,21.0,0.7487527708452748,Deci_Tree_3,5.0
521,0.6727272727272727,21.0,0.7767927790806901,Deci_Tree_6,5.0
522,0.6972582972582971,21.0,0.7739324732750472,Deci_Tree_9,5.0
523,0.7174603174603175,21.0,0.7786784227747947,Deci_Tree_15,5.0
524,0.7243867243867244,21.0,0.7830136207311515,Deci_Tree_normal,5.0
525,0.6496392496392496,21.0,0.7576047859855706,Log_Reg,5.0
526,0.8092352092352092,21.0,0.8492089433974345,Random_Forest_10,5.0
527,0.8484848484848484,21.0,0.8826309067927687,Random_Forest_20,5.0
528,0.8548340548340547,21.0,0.8886903705557506,Random_Forest_30,5.0
529,0.8669552669552669,21.0,0.8983412553183371,Random_Forest_50,5.0
530,0.864935064935065,21.0,0.8972530728596031,Random_Forest_75,5.0
531,0.870995670995671,21.0,0.9015840539563339,Random_Forest_100,5.0
532,0.8724386724386723,21.0,0.9029067335383221,Random_Forest_150,5.0
533,0.8735930735930737,21.0,0.9040115937628647,Random_Forest_200,5.0
534,0.7549783549783551,21.0,0.8197133555280693,Gradient_Boosting_100,5.0
535,0.7659451659451659,21.0,0.8266299007945959,Gradient_Boosting_120,5.0
536,0.7950937950937951,21.0,0.8466427479147505,XGB_30,5.0
537,0.8135642135642135,21.0,0.8592800388260382,XGB_50,5.0
538,0.8187590187590187,21.0,0.8622696528049083,XGB_70,5.0
539,0.825108225108225,21.0,0.8670100407475309,XGB_100,5.0
